region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
462,Montréal,2024,General Government Support,Administrative,26886165.37,27437590.76292107,278,156
462,Montréal,2024,General Government Support,Communications & Electronics,19959.57,20368.9334617775,1,1
462,Montréal,2024,General Government Support,Construction & Infrastructure,2703876.44,2759331.954307023,54,30
462,Montréal,2024,General Government Support,Industrial Equipment & Manufacturing,31251306.36,31892259.193983838,352,133
462,Montréal,2024,General Government Support,"Resources, Fuel & Materials",490660.63,500723.8996022374,26,14
462,Montréal,2024,Industrial and Technical Support,Administrative,11593868.8,11831654.797762586,185,57
462,Montréal,2024,Industrial and Technical Support,Aerospace & Space,261772.33,267141.1844996892,2,2
462,Montréal,2024,Industrial and Technical Support,Communications & Electronics,56128805.91,57279987.137489125,44,22
462,Montréal,2024,Industrial and Technical Support,Construction & Infrastructure,63920.72,65231.71052827843,2,2
462,Montréal,2024,Industrial and Technical Support,Digital Systems & Software,10301648.47,10512931.502635175,90,50
462,Montréal,2024,Industrial and Technical Support,Industrial Equipment & Manufacturing,2268630.25,2315159.0245494093,15,14
462,Montréal,2024,Industrial and Technical Support,Land Systems & Vehicles,15577209.47,15896692.324263517,93,39
462,Montréal,2024,Industrial and Technical Support,Marine & Shipbuilding,292222.62,298215.9987818521,1,1
462,Montréal,2024,Industrial and Technical Support,"R&D, Engineering & Scientific Services",12125237.02,12373921.185108762,60,42
462,Montréal,2024,Industrial and Technical Support,"Resources, Fuel & Materials",7027619.93,7171753.837824735,118,35
462,Montréal,2025,Core Defence Industrial Complex,Aerospace & Space,722773101.48,722773101.48,111,26
462,Montréal,2025,Core Defence Industrial Complex,Communications & Electronics,45635.88,45635.88,1,1
462,Montréal,2025,Core Defence Industrial Complex,Construction & Infrastructure,197211.61000000002,197211.61000000002,2,2
462,Montréal,2025,Core Defence Industrial Complex,Land Systems & Vehicles,1732490.84,1732490.84,22,17
462,Montréal,2025,Core Defence Industrial Complex,Marine & Shipbuilding,14739730.12,14739730.12,120,32
462,Montréal,2025,Core Defence Industrial Complex,Weapons & Military Equipment,404816857.97,404816857.97,37,8
462,Montréal,2025,General Government Support,Administrative,70454974.01,70454974.01,441,194
462,Montréal,2025,General Government Support,Communications & Electronics,157651.74,157651.74,6,6
462,Montréal,2025,General Government Support,Construction & Infrastructure,6579886.600000001,6579886.600000001,94,34
462,Montréal,2025,General Government Support,Industrial Equipment & Manufacturing,255464117.73,255464117.73,631,198
462,Montréal,2025,General Government Support,"R&D, Engineering & Scientific Services",14131.21,14131.21,1,1
462,Montréal,2025,General Government Support,"Resources, Fuel & Materials",934365.66,934365.66,43,18
462,Montréal,2025,Industrial and Technical Support,Administrative,34840894.85,34840894.85,213,60
462,Montréal,2025,Industrial and Technical Support,Aerospace & Space,1020102.2,1020102.2,14,5
462,Montréal,2025,Industrial and Technical Support,Communications & Electronics,18126931.65,18126931.65,46,32
462,Montréal,2025,Industrial and Technical Support,Construction & Infrastructure,404364.2,404364.2,4,4
462,Montréal,2025,Industrial and Technical Support,Digital Systems & Software,20569307.330000002,20569307.330000002,122,53
462,Montréal,2025,Industrial and Technical Support,Industrial Equipment & Manufacturing,523250.71,523250.71,24,14
462,Montréal,2025,Industrial and Technical Support,Land Systems & Vehicles,14689413.54,14689413.54,55,18
462,Montréal,2025,Industrial and Technical Support,"R&D, Engineering & Scientific Services",134745600.59,134745600.59,93,60
462,Montréal,2025,Industrial and Technical Support,"Resources, Fuel & Materials",29239520.59,29239520.59,145,48
462,Montréal,2026,Core Defence Industrial Complex,Aerospace & Space,365190701.97,357355859.73464835,7,5
462,Montréal,2026,Core Defence Industrial Complex,Land Systems & Vehicles,184208.58000000002,180256.54848629318,6,5
462,Montréal,2026,Core Defence Industrial Complex,Marine & Shipbuilding,140984737.21,137960034.86222884,59,31
462,Montréal,2026,Core Defence Industrial Complex,Weapons & Military Equipment,389292283.61,380940363.3418474,38,13
462,Montréal,2026,General Government Support,Administrative,8580346.83,8396263.107783074,90,67
462,Montréal,2026,General Government Support,Communications & Electronics,11970,11713.194278903455,1,1
462,Montréal,2026,General Government Support,Construction & Infrastructure,1276419.86,1249035.405315852,24,10
462,Montréal,2026,General Government Support,Industrial Equipment & Manufacturing,19761071.63,19337115.385256257,189,85
462,Montréal,2026,General Government Support,"Resources, Fuel & Materials",369974.13,362036.66356376634,19,10
462,Montréal,2026,Industrial and Technical Support,Administrative,1910167.72,1869186.7677234802,42,28
462,Montréal,2026,Industrial and Technical Support,Aerospace & Space,25463.33,24917.03686531585,1,1
462,Montréal,2026,Industrial and Technical Support,Communications & Electronics,1560835.37,1527349.0330989272,22,16
462,Montréal,2026,Industrial and Technical Support,Construction & Infrastructure,46839.92,45835.01110846245,1,1
462,Montréal,2026,Industrial and Technical Support,Digital Systems & Software,9392404.13,9190898.439487485,36,22
462,Montréal,2026,Industrial and Technical Support,Industrial Equipment & Manufacturing,113642.7,111204.59678188319,5,5
462,Montréal,2026,Industrial and Technical Support,Land Systems & Vehicles,2575232.32,2519982.997282479,19,11
462,Montréal,2026,Industrial and Technical Support,"R&D, Engineering & Scientific Services",745479854.15,729486245.836889,37,26
462,Montréal,2026,Industrial and Technical Support,"Resources, Fuel & Materials",9194933.92,8997664.77749702,30,11
465,Salaberry-de-Valleyfield,2016,General Government Support,Industrial Equipment & Manufacturing,62671.49,80145.31665109032,1,1
465,Salaberry-de-Valleyfield,2017,Industrial and Technical Support,Administrative,35227.96,44359.1336809816,2,2
465,Salaberry-de-Valleyfield,2018,Core Defence Industrial Complex,Weapons & Military Equipment,25522916,31415763.172413792,1,1
465,Salaberry-de-Valleyfield,2018,General Government Support,"Resources, Fuel & Materials",36722.18,45200.76428785607,2,1
465,Salaberry-de-Valleyfield,2018,Industrial and Technical Support,Administrative,2082818.3399999999,2563708.9312443775,2,1
465,Salaberry-de-Valleyfield,2019,General Government Support,Construction & Infrastructure,257262.99,310607.2276323529,2,2
465,Salaberry-de-Valleyfield,2019,General Government Support,"Resources, Fuel & Materials",10798,13036.997058823528,1,1
465,Salaberry-de-Valleyfield,2019,Industrial and Technical Support,Administrative,99401.75,120012.99522058823,3,3
465,Salaberry-de-Valleyfield,2020,General Government Support,Construction & Infrastructure,15636.6,18741.092846715328,1,1
465,Salaberry-de-Valleyfield,2020,Industrial and Technical Support,Administrative,28217.5,33819.80656934307,2,1
465,Salaberry-de-Valleyfield,2022,General Government Support,Administrative,46478.64,50474.81936507937,1,1
465,Salaberry-de-Valleyfield,2022,Industrial and Technical Support,Administrative,434872.62999999995,472262.47252645507,3,2
465,Salaberry-de-Valleyfield,2023,Core Defence Industrial Complex,Weapons & Military Equipment,65951187,68931794.43284532,3,2
465,Salaberry-de-Valleyfield,2023,General Government Support,"Resources, Fuel & Materials",26346.440000000002,27537.144799490772,2,2
465,Salaberry-de-Valleyfield,2025,General Government Support,Administrative,24133.25,24133.25,1,1
465,Salaberry-de-Valleyfield,2025,General Government Support,"Resources, Fuel & Materials",12354.67,12354.67,1,1
465,Salaberry-de-Valleyfield,2025,Industrial and Technical Support,Administrative,15519.49,15519.49,1,1
465,Salaberry-de-Valleyfield,2025,Industrial and Technical Support,"Resources, Fuel & Materials",29136.12,29136.12,2,2
465,Salaberry-de-Valleyfield,2026,Core Defence Industrial Complex,Weapons & Military Equipment,81045280,79306525.48271751,1,1
467,Sainte-Agathe-des-Monts,2019,Industrial and Technical Support,Communications & Electronics,30767.31,37147.002220588234,1,1
468,Lachute,2018,General Government Support,Industrial Equipment & Manufacturing,61480.58,75675.49652173913,1,1
468,Lachute,2020,Core Defence Industrial Complex,Weapons & Military Equipment,67992.49,81491.72889051096,1,1
468,Lachute,2020,Industrial and Technical Support,Industrial Equipment & Manufacturing,13996.66,16775.55891970803,1,1
468,Lachute,2021,Core Defence Industrial Complex,Weapons & Military Equipment,12942.3,15007.949576271185,1,1
468,Lachute,2022,Core Defence Industrial Complex,Weapons & Military Equipment,52981.95,57537.27638888889,1,1
468,Lachute,2022,General Government Support,Construction & Infrastructure,9038506,9815626.224867726,1,1
468,Lachute,2024,Core Defence Industrial Complex,Weapons & Military Equipment,179127.6,182801.44139216904,1,1
468,Lachute,2025,General Government Support,Industrial Equipment & Manufacturing,11851.27,11851.27,1,1
480,Val-d'Or,2017,General Government Support,Administrative,24586.58,30959.481871165644,1,1
480,Val-d'Or,2017,General Government Support,Industrial Equipment & Manufacturing,11749.69,14795.238481595092,1,1
480,Val-d'Or,2017,Industrial and Technical Support,Aerospace & Space,33076.23,41649.66998466258,1,1
480,Val-d'Or,2019,General Government Support,Administrative,12055.13,14554.796661764703,1,1
480,Val-d'Or,2020,General Government Support,Industrial Equipment & Manufacturing,11550.56,13843.809868613138,1,1
480,Val-d'Or,2023,General Government Support,Administrative,30000,31355.82431572247,1,1
480,Val-d'Or,2023,Industrial and Technical Support,Administrative,45000,47033.736473583704,1,1
480,Val-d'Or,2023,Industrial and Technical Support,Land Systems & Vehicles,23517.55,24580.405537873965,1,1
480,Val-d'Or,2024,Industrial and Technical Support,Aerospace & Space,100013.82,102065.06677439403,3,1
480,Val-d'Or,2026,Industrial and Technical Support,Aerospace & Space,122494.78,119866.7632657926,2,2
485,Rouyn-Noranda,2017,General Government Support,Construction & Infrastructure,16331786,20565025.009202454,1,1
485,Rouyn-Noranda,2017,Industrial and Technical Support,Administrative,50944.27,64149.14980061349,1,1
485,Rouyn-Noranda,2017,Industrial and Technical Support,Aerospace & Space,14220.29,17906.22406441718,1,1
485,Rouyn-Noranda,2018,Industrial and Technical Support,Construction & Infrastructure,40000,49235.382308845576,1,1
485,Rouyn-Noranda,2018,Industrial and Technical Support,"R&D, Engineering & Scientific Services",358200,440902.8485757121,1,1
485,Rouyn-Noranda,2019,General Government Support,Construction & Infrastructure,16425746,19831672.744117647,1,1
485,Rouyn-Noranda,2019,Industrial and Technical Support,Land Systems & Vehicles,172983.52,208852.16164705882,2,2
485,Rouyn-Noranda,2019,Industrial and Technical Support,"R&D, Engineering & Scientific Services",817495.9,987006.0792647059,1,1
485,Rouyn-Noranda,2020,Industrial and Technical Support,Communications & Electronics,554270,664314.8467153285,1,1
485,Rouyn-Noranda,2020,Industrial and Technical Support,Land Systems & Vehicles,242950,291185.3284671533,2,2
485,Rouyn-Noranda,2021,Core Defence Industrial Complex,Land Systems & Vehicles,17372.72,20145.484632768363,1,1
485,Rouyn-Noranda,2021,General Government Support,Construction & Infrastructure,721117,836210.5324858757,1,1
485,Rouyn-Noranda,2021,Industrial and Technical Support,Land Systems & Vehicles,359471.12,416844.335480226,1,1
485,Rouyn-Noranda,2023,General Government Support,Administrative,70839.52,74041.05145767028,1,1
485,Rouyn-Noranda,2023,General Government Support,Construction & Infrastructure,5954.76,6223.880280076385,1,1
485,Rouyn-Noranda,2024,Industrial and Technical Support,Land Systems & Vehicles,1548200,1579953.014294593,1,1
485,Rouyn-Noranda,2025,Industrial and Technical Support,Administrative,11382.53,11382.53,1,1
485,Rouyn-Noranda,2025,Industrial and Technical Support,Land Systems & Vehicles,5205751.5,5205751.5,3,1
501,Cornwall,2016,Core Defence Industrial Complex,Marine & Shipbuilding,202800,259343.92523364484,1,1
501,Cornwall,2017,Core Defence Industrial Complex,Weapons & Military Equipment,16760.63,21105.02642638037,1,1
501,Cornwall,2017,General Government Support,Administrative,101563.42,127888.9076993865,4,3
501,Cornwall,2017,General Government Support,Construction & Infrastructure,2357323,2968346.9064417174,2,2
501,Cornwall,2017,General Government Support,Industrial Equipment & Manufacturing,775638.6,976686.0285276073,2,2
501,Cornwall,2018,General Government Support,Administrative,37896,46645.6011994003,2,1
501,Cornwall,2018,General Government Support,Industrial Equipment & Manufacturing,870203.69,1071120.2840929534,3,3
501,Cornwall,2018,Industrial and Technical Support,Administrative,67468.63,83046.0947976012,2,2
501,Cornwall,2018,Industrial and Technical Support,"R&D, Engineering & Scientific Services",397720.56,489548.0955922039,2,1
501,Cornwall,2019,General Government Support,Administrative,2060098.95,2487266.5263970587,2,2
501,Cornwall,2019,General Government Support,Aerospace & Space,70839.7,85528.52014705882,1,1
501,Cornwall,2019,General Government Support,Industrial Equipment & Manufacturing,359792,434395.92941176466,1,1
501,Cornwall,2019,Industrial and Technical Support,Construction & Infrastructure,101849.16,122967.88288235293,3,1
501,Cornwall,2020,General Government Support,Construction & Infrastructure,31459.11,37705.00629197081,1,1
501,Cornwall,2020,Industrial and Technical Support,Administrative,137525.52000000002,164829.85681751824,5,2
501,Cornwall,2020,Industrial and Technical Support,"R&D, Engineering & Scientific Services",856290.25,1026298.2412408759,1,1
501,Cornwall,2021,General Government Support,Administrative,1585865.4000000001,1838976.6855932204,2,2
501,Cornwall,2021,Industrial and Technical Support,Administrative,31784.64,36857.61220338983,2,1
501,Cornwall,2022,General Government Support,Administrative,64749,70316.04365079365,2,2
501,Cornwall,2022,General Government Support,Construction & Infrastructure,10138.14,11009.805476190477,1,1
501,Cornwall,2022,Industrial and Technical Support,Administrative,284762.15,309245.6681878307,9,4
501,Cornwall,2023,General Government Support,Administrative,15522.06,16223.566212603437,1,1
501,Cornwall,2023,Industrial and Technical Support,Digital Systems & Software,72037.5,75293.17313812858,1,1
501,Cornwall,2023,Industrial and Technical Support,"R&D, Engineering & Scientific Services",14166109.4,14806334.586123489,21,4
501,Cornwall,2024,General Government Support,Administrative,1867456.1,1905756.939838409,1,1
501,Cornwall,2024,Industrial and Technical Support,Administrative,24227.2,24724.09098819142,2,1
501,Cornwall,2024,Industrial and Technical Support,Construction & Infrastructure,97541.59999999999,99542.1424487259,3,2
501,Cornwall,2024,Industrial and Technical Support,Digital Systems & Software,108140,110357.91174642634,1,1
501,Cornwall,2024,Industrial and Technical Support,"R&D, Engineering & Scientific Services",10622,10839.853325046612,1,1
501,Cornwall,2025,General Government Support,Administrative,110610.77,110610.77,5,4
501,Cornwall,2025,General Government Support,Industrial Equipment & Manufacturing,95265,95265,1,1
501,Cornwall,2025,Industrial and Technical Support,Administrative,674468.57,674468.57,2,2
501,Cornwall,2025,Industrial and Technical Support,Digital Systems & Software,16268.7,16268.7,2,1
501,Cornwall,2026,General Government Support,Administrative,17515,17139.231227651966,1,1
501,Cornwall,2026,General Government Support,Construction & Infrastructure,32297.82,31604.898951132298,1,1
502,Hawkesbury,2016,Core Defence Industrial Complex,Marine & Shipbuilding,925131,1183072.5093457943,1,1
502,Hawkesbury,2017,Core Defence Industrial Complex,Marine & Shipbuilding,7596600.11,9565657.500475459,8,2
502,Hawkesbury,2017,General Government Support,Administrative,192382.7,242248.76794478527,1,1
502,Hawkesbury,2017,General Government Support,Marine & Shipbuilding,109725,138165.98926380367,1,1
502,Hawkesbury,2017,Industrial and Technical Support,Industrial Equipment & Manufacturing,18106.75,22800.064033742332,1,1
502,Hawkesbury,2017,Industrial and Technical Support,"R&D, Engineering & Scientific Services",11271.75,14193.415260736196,1,1
502,Hawkesbury,2018,Core Defence Industrial Complex,Aerospace & Space,1695000,2086349.3253373313,1,1
502,Hawkesbury,2018,Core Defence Industrial Complex,Marine & Shipbuilding,253047.8,311472.6293853073,1,1
502,Hawkesbury,2018,General Government Support,Administrative,19775,24340.74212893553,1,1
502,Hawkesbury,2019,Core Defence Industrial Complex,Marine & Shipbuilding,173250,209173.89705882352,1,1
502,Hawkesbury,2020,Core Defence Industrial Complex,Marine & Shipbuilding,60511.51,72525.47402919708,1,1
502,Hawkesbury,2020,General Government Support,Administrative,111644,133809.81605839415,1,1
502,Hawkesbury,2020,General Government Support,Industrial Equipment & Manufacturing,12578.26,15075.549576642336,1,1
502,Hawkesbury,2021,Core Defence Industrial Complex,Marine & Shipbuilding,3371473.0300000003,3909575.363884181,2,1
502,Hawkesbury,2021,General Government Support,Administrative,2611.86,3028.724661016949,1,1
502,Hawkesbury,2021,Industrial and Technical Support,Communications & Electronics,20077.28,23281.70463276836,1,1
502,Hawkesbury,2022,Core Defence Industrial Complex,Marine & Shipbuilding,121189.4,131609.12354497355,1,1
502,Hawkesbury,2022,General Government Support,Administrative,12274.39,13329.727764550265,1,1
502,Hawkesbury,2022,General Government Support,Industrial Equipment & Manufacturing,14153.25,15370.129960317461,1,1
502,Hawkesbury,2022,Industrial and Technical Support,Land Systems & Vehicles,45624.66,49547.41515873017,1,1
502,Hawkesbury,2023,Core Defence Industrial Complex,Aerospace & Space,494359.25,516701.39306174417,1,1
502,Hawkesbury,2023,Core Defence Industrial Complex,Marine & Shipbuilding,287231.2,300212.3681731382,3,1
502,Hawkesbury,2023,General Government Support,Industrial Equipment & Manufacturing,2676104.8,2797049.0653087203,1,1
502,Hawkesbury,2023,Industrial and Technical Support,"R&D, Engineering & Scientific Services",45400,47451.81413112667,1,1
502,Hawkesbury,2024,Core Defence Industrial Complex,Aerospace & Space,533106.1,544039.910627719,1,1
502,Hawkesbury,2024,Core Defence Industrial Complex,Marine & Shipbuilding,96527.26,98506.99870727159,1,1
502,Hawkesbury,2024,General Government Support,Industrial Equipment & Manufacturing,277302,282989.36233685515,2,1
502,Hawkesbury,2025,Core Defence Industrial Complex,Aerospace & Space,585481.25,585481.25,3,2
502,Hawkesbury,2025,Core Defence Industrial Complex,Marine & Shipbuilding,39603.5,39603.5,2,2
502,Hawkesbury,2025,General Government Support,Administrative,36530.64,36530.64,1,1
502,Hawkesbury,2025,General Government Support,Industrial Equipment & Manufacturing,397623.44999999995,397623.44999999995,3,3
505,Ottawa - Gatineau,2016,Core Defence Industrial Complex,Land Systems & Vehicles,286623.5,366538.77492211835,1,1
505,Ottawa - Gatineau,2016,Core Defence Industrial Complex,Marine & Shipbuilding,891097.75,1139550.2379283488,1,1
505,Ottawa - Gatineau,2016,General Government Support,Administrative,45144747.69,57731834.662757,123,63
505,Ottawa - Gatineau,2016,General Government Support,Construction & Infrastructure,21169566.38,27071984.420529593,3,3
505,Ottawa - Gatineau,2016,General Government Support,Industrial Equipment & Manufacturing,253728.71,324472.38459501555,8,7
505,Ottawa - Gatineau,2016,General Government Support,Marine & Shipbuilding,22737.8,29077.46697819314,1,1
505,Ottawa - Gatineau,2016,General Government Support,"R&D, Engineering & Scientific Services",12685.2,16222.039252336448,1,1
505,Ottawa - Gatineau,2016,Industrial and Technical Support,Administrative,442446.36,565807.5725233644,2,1
505,Ottawa - Gatineau,2016,Industrial and Technical Support,Aerospace & Space,33075.48,42297.459626168224,1,1
505,Ottawa - Gatineau,2016,Industrial and Technical Support,Communications & Electronics,189470378.8,242297789.71152645,21,14
505,Ottawa - Gatineau,2016,Industrial and Technical Support,Digital Systems & Software,9781647.95,12508929.855062304,25,17
505,Ottawa - Gatineau,2016,Industrial and Technical Support,"R&D, Engineering & Scientific Services",13434730.5,17180550.99766355,17,9
505,Ottawa - Gatineau,2016,Industrial and Technical Support,Weapons & Military Equipment,1263615.8,1615932.3548286604,1,1
505,Ottawa - Gatineau,2017,Core Defence Industrial Complex,Communications & Electronics,24921.6,31381.339877300612,1,1
505,Ottawa - Gatineau,2017,Core Defence Industrial Complex,Construction & Infrastructure,619437.7,779997.4719325153,1,1
505,Ottawa - Gatineau,2017,Core Defence Industrial Complex,Land Systems & Vehicles,12049150.79,15172320.243236195,3,3
505,Ottawa - Gatineau,2017,Core Defence Industrial Complex,Marine & Shipbuilding,701826.46,883741.6007055214,8,4
505,Ottawa - Gatineau,2017,Core Defence Industrial Complex,Weapons & Military Equipment,83399.03,105016.26323619632,3,3
505,Ottawa - Gatineau,2017,General Government Support,Administrative,1877305591.39,2363907807.5631747,547,184
505,Ottawa - Gatineau,2017,General Government Support,Communications & Electronics,4724097.03,5948594.573052147,7,5
505,Ottawa - Gatineau,2017,General Government Support,Construction & Infrastructure,8067307.49,10158373.388481595,77,28
505,Ottawa - Gatineau,2017,General Government Support,Digital Systems & Software,123327.13,155293.8247392638,1,1
505,Ottawa - Gatineau,2017,General Government Support,Industrial Equipment & Manufacturing,5906558.9799999995,7437553.562239263,106,69
505,Ottawa - Gatineau,2017,General Government Support,Marine & Shipbuilding,96517.5,121535.07285276073,2,2
505,Ottawa - Gatineau,2017,General Government Support,"R&D, Engineering & Scientific Services",49291.2,62067.59999999999,1,1
505,Ottawa - Gatineau,2017,General Government Support,"Resources, Fuel & Materials",165560.53,208474.22565950922,6,2
505,Ottawa - Gatineau,2017,General Government Support,Weapons & Military Equipment,757852.6,954289.8536809816,2,1
505,Ottawa - Gatineau,2017,Industrial and Technical Support,Administrative,62506460.86,78708288.90499999,71,16
505,Ottawa - Gatineau,2017,Industrial and Technical Support,Communications & Electronics,42974142.31,54113145.45476994,109,48
505,Ottawa - Gatineau,2017,Industrial and Technical Support,Construction & Infrastructure,56794.53,71515.81154907975,2,2
505,Ottawa - Gatineau,2017,Industrial and Technical Support,Digital Systems & Software,64663097.92,81423931.58331288,428,92
505,Ottawa - Gatineau,2017,Industrial and Technical Support,Industrial Equipment & Manufacturing,10233.93,12886.58976993865,1,1
505,Ottawa - Gatineau,2017,Industrial and Technical Support,Land Systems & Vehicles,5241588.8,6600221.479754601,25,14
505,Ottawa - Gatineau,2017,Industrial and Technical Support,"R&D, Engineering & Scientific Services",68822969.23,86662051.74513803,139,41
505,Ottawa - Gatineau,2017,Industrial and Technical Support,"Resources, Fuel & Materials",66448.34,83671.91279141103,3,3
505,Ottawa - Gatineau,2018,Core Defence Industrial Complex,Aerospace & Space,739460.31,910190.2766266867,4,4
505,Ottawa - Gatineau,2018,Core Defence Industrial Complex,Communications & Electronics,14256,17547.490254872562,1,1
505,Ottawa - Gatineau,2018,Core Defence Industrial Complex,Land Systems & Vehicles,667705.01,821867.785922039,8,7
505,Ottawa - Gatineau,2018,Core Defence Industrial Complex,Marine & Shipbuilding,850401,1046745.4587706146,9,6
505,Ottawa - Gatineau,2018,Core Defence Industrial Complex,Weapons & Military Equipment,117475118.73,144598309.5612144,13,13
505,Ottawa - Gatineau,2018,General Government Support,Administrative,359018818.77,441910719.9552773,669,248
505,Ottawa - Gatineau,2018,General Government Support,Communications & Electronics,1682881.52,2071432.8754422788,9,7
505,Ottawa - Gatineau,2018,General Government Support,Construction & Infrastructure,4983453.46,6134055.9080359815,40,28
505,Ottawa - Gatineau,2018,General Government Support,Industrial Equipment & Manufacturing,31278116.830000002,38499751.00064468,143,74
505,Ottawa - Gatineau,2018,General Government Support,Marine & Shipbuilding,35848,44124.7496251874,2,2
505,Ottawa - Gatineau,2018,General Government Support,"R&D, Engineering & Scientific Services",10465,12881.206896551723,1,1
505,Ottawa - Gatineau,2018,General Government Support,"Resources, Fuel & Materials",143444.43,176563.53377811093,7,4
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Administrative,16436184.56,20231045.76275862,51,16
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Aerospace & Space,2141394.61,2635809.5574362813,3,2
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Communications & Electronics,89084937.93,109653274.4235832,170,55
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Construction & Infrastructure,397126.08,488816.35934032983,10,7
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Digital Systems & Software,126150516.73,155276722.99149925,649,103
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Industrial Equipment & Manufacturing,1195079.29,1471004.6433133434,10,8
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Land Systems & Vehicles,11482887.61,14134109.037196402,17,13
505,Ottawa - Gatineau,2018,Industrial and Technical Support,Marine & Shipbuilding,55372.65,68157.33980509745,1,1
505,Ottawa - Gatineau,2018,Industrial and Technical Support,"R&D, Engineering & Scientific Services",831112571.66,1023003630.1841978,193,58
505,Ottawa - Gatineau,2018,Industrial and Technical Support,"Resources, Fuel & Materials",1173337.02,1444242.4189205396,19,12
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Administrative,51635.44,62342.200352941174,1,1
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Aerospace & Space,7940895.1,9587463.054558823,5,5
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Communications & Electronics,11623333.17,14033465.489073528,3,3
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Construction & Infrastructure,476171.1,574906.5780882352,3,2
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Digital Systems & Software,23965.3,28934.57544117647,1,1
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Land Systems & Vehicles,5588873.31,6747742.628691176,4,4
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Marine & Shipbuilding,1231795.8399999999,1487212.330352941,5,5
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,Weapons & Military Equipment,106149.76,128160.22494117646,2,2
505,Ottawa - Gatineau,2019,General Government Support,Administrative,177013532.37,213717808.93495587,650,224
505,Ottawa - Gatineau,2019,General Government Support,Aerospace & Space,748240.25,903390.0665441176,1,1
505,Ottawa - Gatineau,2019,General Government Support,Communications & Electronics,7755285.76,9363367.072,25,20
505,Ottawa - Gatineau,2019,General Government Support,Construction & Infrastructure,19836809.22,23950029.95532353,53,33
505,Ottawa - Gatineau,2019,General Government Support,Digital Systems & Software,15697244.35,18952114.134338234,4,4
505,Ottawa - Gatineau,2019,General Government Support,Industrial Equipment & Manufacturing,15010375.2,18122820.645882353,109,58
505,Ottawa - Gatineau,2019,General Government Support,Marine & Shipbuilding,129029.3,155783.90485294117,3,3
505,Ottawa - Gatineau,2019,General Government Support,"R&D, Engineering & Scientific Services",540701.05,652817.0030147058,6,4
505,Ottawa - Gatineau,2019,General Government Support,"Resources, Fuel & Materials",103761.54000000001,125276.8005,5,4
505,Ottawa - Gatineau,2019,General Government Support,Weapons & Military Equipment,596452.91,720129.1751617646,3,2
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Administrative,7972312.81,9625395.319132352,59,27
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Aerospace & Space,31078.39,37522.58557352941,1,1
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Communications & Electronics,65096795.83,78594807.9065147,144,57
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Construction & Infrastructure,3730113.3,4503563.26367647,10,8
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Digital Systems & Software,126012534.26,152141603.86391175,624,108
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Industrial Equipment & Manufacturing,797471.89,962830.0318970587,6,6
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Land Systems & Vehicles,11189851.65,13510100.300955882,20,10
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Marine & Shipbuilding,16938.94,20451.279029411762,1,1
505,Ottawa - Gatineau,2019,Industrial and Technical Support,"R&D, Engineering & Scientific Services",257032892.99,310329419.3305735,168,44
505,Ottawa - Gatineau,2019,Industrial and Technical Support,"Resources, Fuel & Materials",178461.22,215465.67885294117,9,7
505,Ottawa - Gatineau,2019,Industrial and Technical Support,Weapons & Military Equipment,998649.31,1205722.181632353,7,5
505,Ottawa - Gatineau,2020,Core Defence Industrial Complex,Construction & Infrastructure,10867.41,13025.027167883212,1,1
505,Ottawa - Gatineau,2020,Core Defence Industrial Complex,Land Systems & Vehicles,1246433.38,1493900.4452262775,2,2
505,Ottawa - Gatineau,2020,Core Defence Industrial Complex,Marine & Shipbuilding,298427.11,357676.87198540143,4,3
505,Ottawa - Gatineau,2020,Core Defence Industrial Complex,Weapons & Military Equipment,107960.42,129394.89754744526,2,1
505,Ottawa - Gatineau,2020,General Government Support,Administrative,189145414.31,226698372.47957665,509,220
505,Ottawa - Gatineau,2020,General Government Support,Communications & Electronics,2416274.57,2896002.075868613,16,8
505,Ottawa - Gatineau,2020,General Government Support,Construction & Infrastructure,116459050.41,139580847.27972263,42,26
505,Ottawa - Gatineau,2020,General Government Support,Industrial Equipment & Manufacturing,15230406.45,18254253.57,138,64
