region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,total_sales_M_real,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
3551043,Wikwemikong Unceded,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,,,<$5M,<2,,,,,,True
3551043,Wikwemikong Unceded,2025,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
3551043,Wikwemikong Unceded,2025,ALL,All,all,0.799,0.799,<$5M,2,2.5,5.0,0.466,2.832,0.271,False
3551043,Wikwemikong Unceded,2025,SECONDARY,Secondary,secondary,0.799,0.799,<$5M,2,2.5,5.0,0.47,2.847,0.273,False
5941009,Williams Lake,2017,541330,Engineering Services,secondary,4.717,5.94,<$5M,5,4.2,21.0,0.189,0.852,0.192,False
5941009,Williams Lake,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2017,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2017,ALL,All,all,6.634,8.354,>=$5M,7,4.6,32.0,0.151,0.741,0.209,False
5941009,Williams Lake,2017,SECONDARY,Secondary,secondary,6.634,8.354,>=$5M,7,4.6,32.0,0.152,0.744,0.21,False
5941009,Williams Lake,2018,541330,Engineering Services,secondary,4.717,5.806,<$5M,5,4.2,21.0,0.22,0.823,0.232,False
5941009,Williams Lake,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2018,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2018,ALL,All,all,6.634,8.166,>=$5M,7,4.6,32.0,0.155,0.723,0.236,False
5941009,Williams Lake,2018,SECONDARY,Secondary,secondary,6.634,8.166,>=$5M,7,4.6,32.0,0.156,0.727,0.237,False
5941009,Williams Lake,2019,541330,Engineering Services,secondary,4.717,5.695,<$5M,5,4.2,21.0,0.236,0.791,0.233,False
5941009,Williams Lake,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2019,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2019,ALL,All,all,6.634,8.01,>=$5M,7,4.6,32.0,0.168,0.702,0.236,False
5941009,Williams Lake,2019,SECONDARY,Secondary,secondary,6.634,8.01,>=$5M,7,4.6,32.0,0.17,0.705,0.238,False
5941009,Williams Lake,2020,541330,Engineering Services,secondary,4.717,5.654,<$5M,5,4.2,21.0,0.189,0.791,0.187,False
5941009,Williams Lake,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2020,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2020,ALL,All,all,6.634,7.951,>=$5M,7,4.6,32.0,0.155,0.701,0.206,False
5941009,Williams Lake,2020,SECONDARY,Secondary,secondary,6.634,7.951,>=$5M,7,4.6,32.0,0.157,0.705,0.208,False
5941009,Williams Lake,2021,541330,Engineering Services,secondary,4.717,5.47,<$5M,5,4.2,21.0,0.236,0.799,0.238,False
5941009,Williams Lake,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2021,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2021,ALL,All,all,6.634,7.693,>=$5M,7,4.6,32.0,0.176,0.706,0.245,False
5941009,Williams Lake,2021,SECONDARY,Secondary,secondary,6.634,7.693,>=$5M,7,4.6,32.0,0.178,0.71,0.247,False
5941009,Williams Lake,2022,333310,Commercial and Service Industry Machinery Manufact,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2022,541330,Engineering Services,secondary,4.717,5.123,<$5M,5,4.2,21.0,0.233,0.754,0.232,False
5941009,Williams Lake,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2022,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2022,ALL,All,all,9.73,10.567,>=$5M,8,5.0,40.0,0.25,0.728,0.281,False
5941009,Williams Lake,2022,SECONDARY,Secondary,secondary,9.73,10.567,>=$5M,8,5.0,40.0,0.252,0.731,0.284,False
5941009,Williams Lake,2023,333310,Commercial and Service Industry Machinery Manufact,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2023,541330,Engineering Services,secondary,7.457,7.794,>=$5M,6,7.2,43.0,0.366,0.954,0.473,False
5941009,Williams Lake,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2023,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2023,ALL,All,all,12.47,13.034,>=$5M,9,6.9,62.0,0.319,0.86,0.425,False
5941009,Williams Lake,2023,SECONDARY,Secondary,secondary,12.47,13.034,>=$5M,9,6.9,62.0,0.321,0.864,0.43,False
5941009,Williams Lake,2024,333310,Commercial and Service Industry Machinery Manufact,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2024,541330,Engineering Services,secondary,4.063,4.146,<$5M,5,4.4,22.0,0.195,0.795,0.175,False
5941009,Williams Lake,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2024,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2024,ALL,All,all,10.795,11.016,>=$5M,8,8.4,67.0,0.295,0.758,0.339,False
5941009,Williams Lake,2024,SECONDARY,Secondary,secondary,10.795,11.016,>=$5M,8,8.4,67.0,0.299,0.762,0.344,False
5941009,Williams Lake,2025,333310,Commercial and Service Industry Machinery Manufact,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2025,541330,Engineering Services,secondary,4.258,4.258,<$5M,5,4.6,23.0,0.217,0.795,0.193,False
5941009,Williams Lake,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2025,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
5941009,Williams Lake,2025,ALL,All,all,10.99,10.99,>=$5M,8,8.5,68.0,0.33,0.75,0.365,False
5941009,Williams Lake,2025,SECONDARY,Secondary,secondary,10.99,10.99,>=$5M,8,8.5,68.0,0.333,0.754,0.369,False
3530020,Wilmot,2017,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2017,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2017,ALL,All,all,0.732,0.922,<$5M,3,1.3,4.0,0.021,0.498,0.039,False
3530020,Wilmot,2017,SECONDARY,Secondary,secondary,0.732,0.922,<$5M,3,1.3,4.0,0.022,0.5,0.039,False
3530020,Wilmot,2018,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2018,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2018,ALL,All,all,0.732,0.901,<$5M,3,1.3,4.0,0.026,0.482,0.045,False
3530020,Wilmot,2018,SECONDARY,Secondary,secondary,0.732,0.901,<$5M,3,1.3,4.0,0.026,0.484,0.046,False
3530020,Wilmot,2019,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2019,541330,Engineering Services,secondary,0.693,0.837,<$5M,2,1.5,3.0,0.049,0.471,0.051,False
3530020,Wilmot,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2019,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2019,ALL,All,all,1.392,1.681,<$5M,5,1.4,7.0,0.05,0.746,0.078,False
3530020,Wilmot,2019,SECONDARY,Secondary,secondary,1.392,1.681,<$5M,5,1.4,7.0,0.051,0.749,0.079,False
3530020,Wilmot,2020,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2020,541330,Engineering Services,secondary,0.693,0.831,<$5M,2,1.5,3.0,0.038,0.467,0.04,False
3530020,Wilmot,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2020,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2020,ALL,All,all,1.392,1.668,<$5M,5,1.4,7.0,0.045,0.74,0.067,False
3530020,Wilmot,2020,SECONDARY,Secondary,secondary,1.392,1.668,<$5M,5,1.4,7.0,0.045,0.743,0.067,False
3530020,Wilmot,2021,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2021,541330,Engineering Services,secondary,0.693,0.804,<$5M,2,1.5,3.0,0.046,0.474,0.05,False
3530020,Wilmot,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2021,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2021,ALL,All,all,1.392,1.614,<$5M,5,1.4,7.0,0.049,0.748,0.079,False
3530020,Wilmot,2021,SECONDARY,Secondary,secondary,1.392,1.614,<$5M,5,1.4,7.0,0.05,0.752,0.08,False
3530020,Wilmot,2022,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2022,541330,Engineering Services,secondary,0.693,0.753,<$5M,2,1.5,3.0,0.046,0.429,0.05,False
3530020,Wilmot,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2022,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2022,ALL,All,all,1.392,1.512,<$5M,5,1.4,7.0,0.048,0.647,0.074,False
3530020,Wilmot,2022,SECONDARY,Secondary,secondary,1.392,1.512,<$5M,5,1.4,7.0,0.049,0.65,0.074,False
3530020,Wilmot,2023,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2023,541330,Engineering Services,secondary,0.693,0.724,<$5M,2,1.5,3.0,0.044,0.432,0.049,False
3530020,Wilmot,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2023,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2023,ALL,All,all,1.185,1.239,<$5M,5,1.4,7.0,0.039,0.649,0.071,False
3530020,Wilmot,2023,SECONDARY,Secondary,secondary,1.185,1.239,<$5M,5,1.4,7.0,0.04,0.652,0.072,False
3530020,Wilmot,2024,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2024,541330,Engineering Services,secondary,0.585,0.597,<$5M,2,1.5,3.0,0.033,0.42,0.036,False
3530020,Wilmot,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2024,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2024,ALL,All,all,1.077,1.099,<$5M,5,1.4,7.0,0.034,0.626,0.053,False
3530020,Wilmot,2024,SECONDARY,Secondary,secondary,1.077,1.099,<$5M,5,1.4,7.0,0.035,0.629,0.054,False
3530020,Wilmot,2025,336612,Boat Building,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2025,541330,Engineering Services,secondary,0.585,0.585,<$5M,2,1.5,3.0,0.033,0.407,0.036,False
3530020,Wilmot,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2025,541511,Custom Computer Programming Services,secondary,,,<$5M,<2,,,,,,True
3530020,Wilmot,2025,ALL,All,all,1.077,1.077,<$5M,5,1.4,7.0,0.036,0.6,0.055,False
3530020,Wilmot,2025,SECONDARY,Secondary,secondary,1.077,1.077,<$5M,5,1.4,7.0,0.036,0.603,0.055,False
4717022,Wilton No. 472,2019,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2019,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2019,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2020,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2020,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2020,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2021,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2021,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2021,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2022,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2022,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2022,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2023,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2023,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2023,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2024,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2024,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2024,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2025,541330,Engineering Services,secondary,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2025,ALL,All,all,,,<$5M,<2,,,,,,True
4717022,Wilton No. 472,2025,SECONDARY,Secondary,secondary,,,<$5M,<2,,,,,,True
3537039,Windsor,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,87.703,110.436,>=$5M,5,15.4,77.0,0.96,1.155,0.839,False
3537039,Windsor,2017,541330,Engineering Services,secondary,118.041,148.638,>=$5M,60,8.5,511.0,0.482,1.058,0.428,False
2442088,Windsor,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,3.528,4.442,<$5M,4,6.0,24.0,10.453,11.197,6.812,False
3537039,Windsor,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
3537039,Windsor,2017,541511,Custom Computer Programming Services,secondary,14.697,18.506,>=$5M,8,8.9,71.0,0.603,0.622,0.534,False
2442088,Windsor,2017,ALL,All,all,3.528,4.442,<$5M,4,6.0,24.0,0.364,1.686,0.468,False
3537039,Windsor,2017,ALL,All,all,223.381,281.282,>=$5M,74,9.2,679.0,0.519,0.811,0.406,False
2442088,Windsor,2017,SECONDARY,Secondary,secondary,3.528,4.442,<$5M,4,6.0,24.0,0.366,1.692,0.471,False
3537039,Windsor,2017,SECONDARY,Secondary,secondary,223.381,281.282,>=$5M,74,9.2,679.0,0.523,0.814,0.409,False
3537039,Windsor,2018,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,87.703,107.952,>=$5M,5,15.4,77.0,0.823,1.133,0.726,False
3537039,Windsor,2018,541330,Engineering Services,secondary,118.734,146.148,>=$5M,61,8.4,514.0,0.591,1.035,0.528,False
2442088,Windsor,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,3.528,4.343,<$5M,4,6.0,24.0,10.553,11.211,6.851,False
3537039,Windsor,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,,,<$5M,<2,,,,,,True
3537039,Windsor,2018,541511,Custom Computer Programming Services,secondary,10.557,12.994,>=$5M,7,7.3,51.0,0.439,0.543,0.392,False
2442088,Windsor,2018,ALL,All,all,3.528,4.343,<$5M,4,6.0,24.0,0.397,1.66,0.538,False
3537039,Windsor,2018,ALL,All,all,219.934,270.713,>=$5M,74,8.9,662.0,0.548,0.787,0.453,False
2442088,Windsor,2018,SECONDARY,Secondary,secondary,3.528,4.343,<$5M,4,6.0,24.0,0.401,1.668,0.543,False
3537039,Windsor,2018,SECONDARY,Secondary,secondary,219.934,270.713,>=$5M,74,8.9,662.0,0.554,0.791,0.457,False
3537039,Windsor,2019,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,87.703,105.888,>=$5M,5,15.4,77.0,0.833,1.105,0.743,False
3537039,Windsor,2019,541330,Engineering Services,secondary,130.053,157.02,>=$5M,67,8.4,563.0,0.615,0.999,0.556,False
2442088,Windsor,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,3.528,4.26,<$5M,4,6.0,24.0,10.698,10.997,7.178,False
3537039,Windsor,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,3.822,4.615,<$5M,2,13.0,26.0,0.239,0.132,0.216,False
3537039,Windsor,2019,541511,Custom Computer Programming Services,secondary,11.178,13.496,>=$5M,8,6.8,54.0,0.401,0.536,0.362,False
2442088,Windsor,2019,ALL,All,all,3.528,4.26,<$5M,4,6.0,24.0,0.411,1.575,0.566,False
3537039,Windsor,2019,ALL,All,all,232.756,281.019,>=$5M,82,8.8,720.0,0.559,0.775,0.472,False
2442088,Windsor,2019,SECONDARY,Secondary,secondary,3.528,4.26,<$5M,4,6.0,24.0,0.415,1.583,0.571,False
3537039,Windsor,2019,SECONDARY,Secondary,secondary,232.756,281.019,>=$5M,82,8.8,720.0,0.564,0.778,0.476,False
3537039,Windsor,2020,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,76.313,91.464,>=$5M,4,16.8,67.0,0.515,0.895,0.617,False
3537039,Windsor,2020,541330,Engineering Services,secondary,130.053,155.874,>=$5M,67,8.4,563.0,0.337,0.989,0.411,False
2442088,Windsor,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,3.234,3.876,<$5M,4,5.5,22.0,9.74,10.845,6.482,False
3537039,Windsor,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,3.822,4.581,<$5M,2,13.0,26.0,0.165,0.129,0.201,False
3537039,Windsor,2020,541511,Custom Computer Programming Services,secondary,12.006,14.39,>=$5M,9,6.4,58.0,0.299,0.593,0.363,False
2442088,Windsor,2020,ALL,All,all,3.234,3.876,<$5M,4,5.5,22.0,0.343,1.567,0.444,False
3537039,Windsor,2020,ALL,All,all,222.194,266.308,>=$5M,82,8.7,714.0,0.338,0.766,0.378,False
2442088,Windsor,2020,SECONDARY,Secondary,secondary,3.234,3.876,<$5M,4,5.5,22.0,0.346,1.574,0.447,False
3537039,Windsor,2020,SECONDARY,Secondary,secondary,222.194,266.308,>=$5M,82,8.7,714.0,0.341,0.77,0.38,False
3537039,Windsor,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,76.313,88.493,>=$5M,4,16.8,67.0,0.736,0.892,0.666,False
3537039,Windsor,2021,541330,Engineering Services,secondary,130.053,150.81,>=$5M,67,8.4,563.0,0.591,0.981,0.544,False
2442088,Windsor,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.234,3.75,<$5M,4,5.5,22.0,9.47,11.327,6.869,False
3537039,Windsor,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.822,4.432,<$5M,2,13.5,27.0,0.231,0.128,0.221,False
3537039,Windsor,2021,541511,Custom Computer Programming Services,secondary,22.356,25.924,>=$5M,10,10.8,108.0,0.76,0.644,0.698,False
2442088,Windsor,2021,ALL,All,all,3.234,3.75,<$5M,4,5.5,22.0,0.378,1.632,0.546,False
3537039,Windsor,2021,ALL,All,all,232.544,269.659,>=$5M,83,9.2,765.0,0.561,0.767,0.498,False
2442088,Windsor,2021,SECONDARY,Secondary,secondary,3.234,3.75,<$5M,4,5.5,22.0,0.382,1.64,0.55,False
3537039,Windsor,2021,SECONDARY,Secondary,secondary,232.544,269.659,>=$5M,83,9.2,765.0,0.567,0.771,0.502,False
3537039,Windsor,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,76.313,82.874,>=$5M,4,16.8,67.0,0.812,0.843,0.754,False
3537039,Windsor,2022,333310,Commercial and Service Industry Machinery Manufact,secondary,29.255,31.77,>=$5M,11,13.7,151.0,1.216,1.446,1.864,False
3537039,Windsor,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,,,<$5M,<2,,,,,,True
3537039,Windsor,2022,541330,Engineering Services,secondary,159.517,173.232,>=$5M,85,6.8,576.0,0.671,1.076,0.538,False
2442088,Windsor,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.234,3.512,<$5M,4,5.5,22.0,9.211,11.379,6.537,False
3537039,Windsor,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.822,4.151,<$5M,2,13.5,27.0,0.217,0.12,0.215,False
3537039,Windsor,2022,541511,Custom Computer Programming Services,secondary,23.32,25.325,>=$5M,11,9.9,109.0,0.722,0.661,0.656,False
2442088,Windsor,2022,ALL,All,all,3.234,3.512,<$5M,4,5.5,22.0,0.355,1.449,0.488,False
3537039,Windsor,2022,ALL,All,all,292.328,317.462,>=$5M,114,8.2,931.0,0.64,0.872,0.554,False
2442088,Windsor,2022,SECONDARY,Secondary,secondary,3.234,3.512,<$5M,4,5.5,22.0,0.358,1.456,0.491,False
3537039,Windsor,2022,SECONDARY,Secondary,secondary,292.328,317.462,>=$5M,114,8.2,931.0,0.646,0.875,0.558,False
3537039,Windsor,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,76.313,79.762,>=$5M,4,16.8,67.0,0.925,0.834,0.695,False
3537039,Windsor,2023,333310,Commercial and Service Industry Machinery Manufact,secondary,29.255,30.577,>=$5M,11,13.7,151.0,1.401,1.452,1.797,False
3537039,Windsor,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,,,<$5M,<2,,,,,,True
3537039,Windsor,2023,541330,Engineering Services,secondary,156.886,163.976,>=$5M,85,6.8,576.0,0.694,1.089,0.519,False
2442088,Windsor,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.75,2.874,<$5M,4,5.5,22.0,7.765,11.666,7.541,False
3537039,Windsor,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.852,2.981,<$5M,2,13.5,27.0,0.18,0.122,0.212,False
3537039,Windsor,2023,541511,Custom Computer Programming Services,secondary,12.913,13.497,>=$5M,10,5.9,59.0,0.352,0.592,0.298,False
2442088,Windsor,2023,ALL,All,all,2.75,2.874,<$5M,4,5.5,22.0,0.283,1.471,0.54,False
3537039,Windsor,2023,ALL,All,all,278.32,290.898,>=$5M,113,7.8,881.0,0.642,0.869,0.495,False
2442088,Windsor,2023,SECONDARY,Secondary,secondary,2.75,2.874,<$5M,4,5.5,22.0,0.286,1.478,0.545,False
3537039,Windsor,2023,SECONDARY,Secondary,secondary,278.32,290.898,>=$5M,113,7.8,881.0,0.647,0.873,0.5,False
3537039,Windsor,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,108.239,110.459,>=$5M,6,28.0,168.0,1.461,1.314,1.289,False
3537039,Windsor,2024,333310,Commercial and Service Industry Machinery Manufact,secondary,35.588,36.318,>=$5M,12,18.8,226.0,2.502,1.628,2.45,False
3537039,Windsor,2024,541330,Engineering Services,secondary,233.661,238.453,>=$5M,84,14.1,1184.0,0.918,1.072,0.808,False
2442088,Windsor,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.085,1.107,<$5M,3,3.7,11.0,5.946,9.366,5.117,False
3537039,Windsor,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.433,4.524,<$5M,4,11.2,45.0,0.519,0.257,0.466,False
3537039,Windsor,2024,541511,Custom Computer Programming Services,secondary,12.57,12.828,>=$5M,9,9.3,84.0,0.316,0.468,0.284,False
2442088,Windsor,2024,ALL,All,all,1.085,1.107,<$5M,3,3.7,11.0,0.113,1.108,0.215,False
3537039,Windsor,2024,ALL,All,all,394.491,402.582,>=$5M,115,14.8,1707.0,0.882,0.875,0.741,False
2442088,Windsor,2024,SECONDARY,Secondary,secondary,1.085,1.107,<$5M,3,3.7,11.0,0.115,1.114,0.217,False
3537039,Windsor,2024,SECONDARY,Secondary,secondary,394.491,402.582,>=$5M,115,14.8,1707.0,0.893,0.88,0.751,False
3537039,Windsor,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,108.239,108.239,>=$5M,6,28.0,168.0,1.8,1.341,1.612,False
3537039,Windsor,2025,333310,Commercial and Service Industry Machinery Manufact,secondary,35.589,35.589,>=$5M,12,18.8,226.0,2.435,1.615,2.405,False
3537039,Windsor,2025,541330,Engineering Services,secondary,235.806,235.806,>=$5M,85,14.3,1212.0,0.947,1.08,0.852,False
2442088,Windsor,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.085,1.085,<$5M,3,3.7,11.0,5.625,9.146,4.947,False
3537039,Windsor,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,8.986,8.986,>=$5M,4,11.5,46.0,1.008,0.255,0.458,False
3537039,Windsor,2025,541511,Custom Computer Programming Services,secondary,13.319,13.319,>=$5M,11,8.1,89.0,0.324,0.532,0.292,False
2442088,Windsor,2025,ALL,All,all,1.085,1.085,<$5M,3,3.7,11.0,0.118,1.077,0.224,False
3537039,Windsor,2025,ALL,All,all,401.939,401.939,>=$5M,118,14.8,1741.0,0.949,0.885,0.785,False
2442088,Windsor,2025,SECONDARY,Secondary,secondary,1.085,1.085,<$5M,3,3.7,11.0,0.12,1.082,0.226,False
3537039,Windsor,2025,SECONDARY,Secondary,secondary,401.939,401.939,>=$5M,118,14.8,1741.0,0.959,0.889,0.792,False
4603050,Winkler,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,,,<$5M,<2,,,,,,True
4603050,Winkler,2017,541330,Engineering Services,secondary,2.541,3.2,<$5M,3,3.7,11.0,0.039,0.882,0.104,False
4603050,Winkler,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,6.321,7.959,>=$5M,8,5.4,43.0,1.579,9.705,4.224,False
4603050,Winkler,2017,541511,Custom Computer Programming Services,secondary,4.347,5.474,<$5M,2,10.5,21.0,0.666,2.593,1.78,False
4603050,Winkler,2017,ALL,All,all,14.348,18.067,>=$5M,14,5.4,76.0,0.125,2.557,0.513,False
4603050,Winkler,2017,SECONDARY,Secondary,secondary,14.348,18.067,>=$5M,14,5.4,76.0,0.126,2.567,0.516,False
4603050,Winkler,2018,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,,,<$5M,<2,,,,,,True
4603050,Winkler,2018,541330,Engineering Services,secondary,2.541,3.128,<$5M,3,3.7,11.0,0.051,0.832,0.122,False
4603050,Winkler,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,6.321,7.78,>=$5M,8,5.4,43.0,1.696,9.4,4.055,False
4603050,Winkler,2018,541511,Custom Computer Programming Services,secondary,4.347,5.351,<$5M,2,10.5,21.0,0.731,2.535,1.746,False
4603050,Winkler,2018,ALL,All,all,14.348,17.661,>=$5M,14,5.4,76.0,0.145,2.436,0.563,False
4603050,Winkler,2018,SECONDARY,Secondary,secondary,14.348,17.661,>=$5M,14,5.4,76.0,0.146,2.448,0.568,False
4603050,Winkler,2019,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,,,<$5M,<2,,,,,,True
4603050,Winkler,2019,541330,Engineering Services,secondary,2.541,3.068,<$5M,3,3.7,11.0,0.057,0.802,0.129,False
