region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
62,Nunavut,2020,Industrial and Technical Support,"Resources, Fuel & Materials",1736459.41,2081216.314759124,74,3
62,Nunavut,2021,General Government Support,Administrative,117640.95,136416.97733050847,5,3
62,Nunavut,2021,General Government Support,Industrial Equipment & Manufacturing,76803,89061.10593220338,4,1
62,Nunavut,2021,General Government Support,"Resources, Fuel & Materials",65032.75,75412.27083333333,3,2
62,Nunavut,2021,Industrial and Technical Support,"R&D, Engineering & Scientific Services",228897.16,265430.18129943503,1,1
62,Nunavut,2021,Industrial and Technical Support,"Resources, Fuel & Materials",1035186.99,1200407.5124152543,59,4
62,Nunavut,2022,General Government Support,Administrative,11277,12246.583333333334,1,1
62,Nunavut,2022,General Government Support,Industrial Equipment & Manufacturing,591667535.79,642538421.8036904,6,3
62,Nunavut,2022,General Government Support,"Resources, Fuel & Materials",13195.53,14330.06630952381,1,1
62,Nunavut,2022,Industrial and Technical Support,Aerospace & Space,779297.56,846300.6570899473,1,1
62,Nunavut,2022,Industrial and Technical Support,"Resources, Fuel & Materials",81981.01,89029.64181216931,5,3
62,Nunavut,2023,General Government Support,Administrative,136909.75,143097.26893698281,6,4
62,Nunavut,2023,General Government Support,Construction & Infrastructure,10050,10504.201145767029,1,1
62,Nunavut,2023,General Government Support,Industrial Equipment & Manufacturing,62068.880000000005,64874.029891788676,3,1
62,Nunavut,2023,Industrial and Technical Support,Administrative,17594.47,18389.637008274985,1,1
62,Nunavut,2023,Industrial and Technical Support,"R&D, Engineering & Scientific Services",23000,24039.465308720562,1,1
62,Nunavut,2023,Industrial and Technical Support,"Resources, Fuel & Materials",324220.92,338873.80690006365,17,3
62,Nunavut,2024,General Government Support,Administrative,218200,222675.2019888129,8,4
62,Nunavut,2024,General Government Support,Construction & Infrastructure,2242471.7199999997,2288463.992691112,4,4
62,Nunavut,2024,Industrial and Technical Support,Administrative,26034.75,26568.71317588564,1,1
62,Nunavut,2024,Industrial and Technical Support,Aerospace & Space,144249.08,147207.57573648225,1,1
62,Nunavut,2024,Industrial and Technical Support,Construction & Infrastructure,2090942.6,2133827.066003729,1,1
62,Nunavut,2024,Industrial and Technical Support,"R&D, Engineering & Scientific Services",470640.53,480293.1946923555,1,1
62,Nunavut,2024,Industrial and Technical Support,"Resources, Fuel & Materials",107660.62,109868.69983840894,4,1
62,Nunavut,2025,Core Defence Industrial Complex,Marine & Shipbuilding,13934.2,13934.2,1,1
62,Nunavut,2025,General Government Support,Administrative,241627.28,241627.28,7,5
62,Nunavut,2025,General Government Support,Construction & Infrastructure,2390437.27,2390437.27,6,4
62,Nunavut,2025,General Government Support,Industrial Equipment & Manufacturing,24995.87,24995.87,1,1
62,Nunavut,2025,Industrial and Technical Support,Administrative,19888,19888,1,1
62,Nunavut,2025,Industrial and Technical Support,Digital Systems & Software,20373.57,20373.57,1,1
62,Nunavut,2025,Industrial and Technical Support,"R&D, Engineering & Scientific Services",369645.85,369645.85,2,2
62,Nunavut,2025,Industrial and Technical Support,"Resources, Fuel & Materials",22155764.89,22155764.89,21,2
62,Nunavut,2026,General Government Support,Administrative,377223,369130.01549463643,7,6
62,Nunavut,2026,General Government Support,Construction & Infrastructure,763966.3,747576.0814064362,5,5
62,Nunavut,2026,General Government Support,Industrial Equipment & Manufacturing,41475,40585.19070321811,1,1
62,Nunavut,2026,Industrial and Technical Support,"R&D, Engineering & Scientific Services",112439.25,110026.96573301549,1,1
10,Newfoundland and Labrador,ALL,ALL,ALL,385425009.55,415552887.5485477,2374,461
11,Prince Edward Island,ALL,ALL,ALL,21045287.22,24193172.41843947,180,75
12,Nova Scotia,ALL,ALL,ALL,19266817065.92,20095182651.47176,12462,1403
13,New Brunswick,ALL,ALL,ALL,1095128004.03,1197535905.6571991,6789,772
24,Quebec,ALL,ALL,ALL,20717788166.24,23194619986.139797,23130,4160
35,Ontario,ALL,ALL,ALL,32789131490.04,35436375648.77372,52239,7756
46,Manitoba,ALL,ALL,ALL,617141239.21,693440432.5006214,4421,724
47,Saskatchewan,ALL,ALL,ALL,4680570795.08,5083479017.5954075,1629,374
48,Alberta,ALL,ALL,ALL,3106085055.74,3571083966.609313,17906,2465
59,British Columbia,ALL,ALL,ALL,9278291453.31,10101293570.843771,13993,2238
60,Yukon,ALL,ALL,ALL,12415469.62,13694441.423806317,163,46
61,Northwest Territories,ALL,ALL,ALL,55522434.44,59544685.686917,363,125
62,Nunavut,ALL,ALL,ALL,633817688.14,686792945.0374134,488,70
10,Newfoundland and Labrador,ALL,Core Defence Industrial Complex,ALL,187173700.03,195937753.2582815,499,127
10,Newfoundland and Labrador,ALL,General Government Support,ALL,100281852.92,112150875.66135642,871,278
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,ALL,97969456.6,107464258.62890974,1004,149
11,Prince Edward Island,ALL,Core Defence Industrial Complex,ALL,1746392.48,1748950.1635657467,8,3
11,Prince Edward Island,ALL,General Government Support,ALL,15023129.24,17520896.175253663,133,56
11,Prince Edward Island,ALL,Industrial and Technical Support,ALL,4275765.5,4923326.079620062,39,26
12,Nova Scotia,ALL,Core Defence Industrial Complex,ALL,15965056438.88,16338662431.004444,1035,220
12,Nova Scotia,ALL,General Government Support,ALL,847881939.16,935961375.8720405,8261,1050
12,Nova Scotia,ALL,Industrial and Technical Support,ALL,2453878687.88,2820558844.5952725,3166,543
13,New Brunswick,ALL,Core Defence Industrial Complex,ALL,6657616.75,7100468.075026192,94,51
13,New Brunswick,ALL,General Government Support,ALL,551935230.96,601203713.5603501,4518,580
13,New Brunswick,ALL,Industrial and Technical Support,ALL,536535156.32,589231724.0218228,2177,335
24,Quebec,ALL,Core Defence Industrial Complex,ALL,9622081364.31,10639545993.418907,2055,385
24,Quebec,ALL,General Government Support,ALL,2925267923.65,3244478978.2502694,11291,2830
24,Quebec,ALL,Industrial and Technical Support,ALL,8170438878.28,9310595014.47062,9784,1726
35,Ontario,ALL,Core Defence Industrial Complex,ALL,2603217092.33,2744136703.7523146,1512,539
35,Ontario,ALL,General Government Support,ALL,19215537216.670002,20596444160.885845,27615,5352
35,Ontario,ALL,Industrial and Technical Support,ALL,10970377181.04,12095794784.13556,23112,3506
46,Manitoba,ALL,Core Defence Industrial Complex,ALL,125000326.68,141460449.74795064,145,37
46,Manitoba,ALL,General Government Support,ALL,294463797.87,324366723.22334975,2773,534
46,Manitoba,ALL,Industrial and Technical Support,ALL,197677114.66,227613259.52932107,1503,288
47,Saskatchewan,ALL,Core Defence Industrial Complex,ALL,1582418.23,1759187.1323987877,23,18
47,Saskatchewan,ALL,General Government Support,ALL,78634872.64,86079420.03766555,874,228
47,Saskatchewan,ALL,Industrial and Technical Support,ALL,4600353504.21,4995640410.425343,732,186
48,Alberta,ALL,Core Defence Industrial Complex,ALL,120731223.42,136641448.7796818,350,151
48,Alberta,ALL,General Government Support,ALL,1725977479.02,2003034018.1662865,9276,1688
48,Alberta,ALL,Industrial and Technical Support,ALL,1259376353.3,1431408499.6633446,8280,1102
59,British Columbia,ALL,Core Defence Industrial Complex,ALL,7077384617.77,7614525934.772313,586,189
59,British Columbia,ALL,General Government Support,ALL,1051826298.64,1189195539.5334837,7829,1537
59,British Columbia,ALL,Industrial and Technical Support,ALL,1149080536.9,1297572096.5379732,5578,957
60,Yukon,ALL,Core Defence Industrial Complex,ALL,21357,25597.22189781022,1,1
60,Yukon,ALL,General Government Support,ALL,1234281.26,1305092.6338320535,44,27
60,Yukon,ALL,Industrial and Technical Support,ALL,11159831.36,12363751.568076454,118,24
61,Northwest Territories,ALL,Core Defence Industrial Complex,ALL,3638471.16,3722527.116039528,8,3
61,Northwest Territories,ALL,General Government Support,ALL,29247566.68,30715270.607295737,179,84
61,Northwest Territories,ALL,Industrial and Technical Support,ALL,22636396.6,25106887.96358173,176,49
62,Nunavut,ALL,Core Defence Industrial Complex,ALL,13934.2,13934.2,1,1
62,Nunavut,ALL,General Government Support,ALL,599064277.8,650146623.1278219,93,46
62,Nunavut,ALL,Industrial and Technical Support,ALL,34739476.14,36632387.70959148,394,29
10,Newfoundland and Labrador,ALL,ALL,Administrative,42328101.87,48132090.01925493,477,169
10,Newfoundland and Labrador,ALL,ALL,Aerospace & Space,7130910.14,8468764.30699001,54,13
10,Newfoundland and Labrador,ALL,ALL,Communications & Electronics,1787340.27,2076950.3108541635,17,15
10,Newfoundland and Labrador,ALL,ALL,Construction & Infrastructure,71436359.34,77337607.08372481,279,74
10,Newfoundland and Labrador,ALL,ALL,Digital Systems & Software,864709.12,907044.0915795235,10,8
10,Newfoundland and Labrador,ALL,ALL,Industrial Equipment & Manufacturing,20019522.9,22706787.71980866,142,89
10,Newfoundland and Labrador,ALL,ALL,Land Systems & Vehicles,950900.09,1001409.0969509957,19,16
10,Newfoundland and Labrador,ALL,ALL,Marine & Shipbuilding,182579930.28,190306342.65314183,493,122
10,Newfoundland and Labrador,ALL,ALL,"R&D, Engineering & Scientific Services",24923203.23,28643181.70723643,71,33
10,Newfoundland and Labrador,ALL,ALL,"Resources, Fuel & Materials",33404032.31,35972710.559006296,812,51
11,Prince Edward Island,ALL,ALL,Administrative,4726684.97,5187854.607123009,77,41
11,Prince Edward Island,ALL,ALL,Aerospace & Space,1220671.52,1228088.732004364,3,2
11,Prince Edward Island,ALL,ALL,Communications & Electronics,10476.5,11377.257275132275,1,1
11,Prince Edward Island,ALL,ALL,Construction & Infrastructure,11998680.14,14217563.620209485,69,22
11,Prince Edward Island,ALL,ALL,Industrial Equipment & Manufacturing,196762.62,220124.37309554237,9,8
11,Prince Edward Island,ALL,ALL,Land Systems & Vehicles,1002635.71,1225740.554827586,3,3
11,Prince Edward Island,ALL,ALL,Marine & Shipbuilding,655385.98,676788.1454625956,7,3
11,Prince Edward Island,ALL,ALL,"R&D, Engineering & Scientific Services",1192185.78,1378819.8901205885,8,5
11,Prince Edward Island,ALL,ALL,"Resources, Fuel & Materials",41804,46815.23832116788,3,3
12,Nova Scotia,ALL,ALL,Administrative,1180092477.28,1345863832.0329974,4057,687
12,Nova Scotia,ALL,ALL,Aerospace & Space,3527039224.28,3602196262.5533266,45,27
12,Nova Scotia,ALL,ALL,Communications & Electronics,138151579.27,164272985.68592516,119,57
12,Nova Scotia,ALL,ALL,Construction & Infrastructure,898040089.97,992249630.2711319,2588,272
12,Nova Scotia,ALL,ALL,Digital Systems & Software,13510841.41,14226129.987604968,51,37
12,Nova Scotia,ALL,ALL,Industrial Equipment & Manufacturing,203943104.26,222345317.22808048,2469,476
12,Nova Scotia,ALL,ALL,Land Systems & Vehicles,33446452.19,36861522.17090439,180,74
12,Nova Scotia,ALL,ALL,Marine & Shipbuilding,12310129057.22,12599765208.393108,976,186
12,Nova Scotia,ALL,ALL,"R&D, Engineering & Scientific Services",855179358.49,998416132.4367746,670,144
12,Nova Scotia,ALL,ALL,"Resources, Fuel & Materials",46118454.02,49948825.531421356,1265,162
12,Nova Scotia,ALL,ALL,Weapons & Military Equipment,61166427.53,69036805.18048175,42,18
13,New Brunswick,ALL,ALL,Administrative,196854820.69,211209628.55502746,1910,341
13,New Brunswick,ALL,ALL,Aerospace & Space,799225.41,930092.8868789838,15,4
13,New Brunswick,ALL,ALL,Communications & Electronics,8961284.11,10305452.55362758,115,27
13,New Brunswick,ALL,ALL,Construction & Infrastructure,252470614.92,279991210.67840254,1217,180
13,New Brunswick,ALL,ALL,Digital Systems & Software,3991972.06,4338469.135755832,54,21
13,New Brunswick,ALL,ALL,Industrial Equipment & Manufacturing,48784811.7,55031133.474242024,1002,238
13,New Brunswick,ALL,ALL,Land Systems & Vehicles,10166856.57,10669395.789505934,139,57
13,New Brunswick,ALL,ALL,Marine & Shipbuilding,117524188.07,136041794.32683226,86,33
13,New Brunswick,ALL,ALL,"R&D, Engineering & Scientific Services",131185470.53,133807318.65937915,99,62
13,New Brunswick,ALL,ALL,"Resources, Fuel & Materials",324086242.93,354842785.2905452,2146,149
13,New Brunswick,ALL,ALL,Weapons & Military Equipment,302517.04,368624.30700208625,6,3
24,Quebec,ALL,ALL,Administrative,1924284710.26,2124206713.5791788,6433,1790
24,Quebec,ALL,ALL,Aerospace & Space,4646701797.28,5017851109.198881,1089,122
24,Quebec,ALL,ALL,Communications & Electronics,287935065.8,318294239.7089987,862,222
24,Quebec,ALL,ALL,Construction & Infrastructure,912323699.34,1066031991.4563577,1600,583
24,Quebec,ALL,ALL,Digital Systems & Software,116789583.7,126787302.48765641,873,248
24,Quebec,ALL,ALL,Industrial Equipment & Manufacturing,588176968.33,627494274.5071207,4662,1197
24,Quebec,ALL,ALL,Land Systems & Vehicles,2614365262.38,3135758433.733075,1235,344
24,Quebec,ALL,ALL,Marine & Shipbuilding,3616654381.05,4371424512.197414,852,161
24,Quebec,ALL,ALL,"R&D, Engineering & Scientific Services",3496336093.98,3755459835.281274,962,418
24,Quebec,ALL,ALL,"Resources, Fuel & Materials",315748666.38,338646181.1489178,4182,421
24,Quebec,ALL,ALL,Weapons & Military Equipment,2198471937.74,2312665392.8409214,380,61
35,Ontario,ALL,ALL,Administrative,16579660178.65,17703478774.681473,18103,3583
35,Ontario,ALL,ALL,Aerospace & Space,300465920.13,340999015.37415487,1080,179
35,Ontario,ALL,ALL,Communications & Electronics,2215866676.92,2427798371.62872,2629,745
35,Ontario,ALL,ALL,Construction & Infrastructure,1308807513.67,1446781683.277153,3747,1047
35,Ontario,ALL,ALL,Digital Systems & Software,2605777983.15,2844392935.2886233,7872,891
35,Ontario,ALL,ALL,Industrial Equipment & Manufacturing,1716910631.35,1880301782.2588701,7657,1960
35,Ontario,ALL,ALL,Land Systems & Vehicles,576568836.58,646111484.8273982,2814,485
35,Ontario,ALL,ALL,Marine & Shipbuilding,1374859432.96,1434455176.9371552,750,306
35,Ontario,ALL,ALL,"R&D, Engineering & Scientific Services",4776895167.75,5272492606.956344,3008,1003
35,Ontario,ALL,ALL,"Resources, Fuel & Materials",334790912.42,385603206.89486724,4305,638
35,Ontario,ALL,ALL,Weapons & Military Equipment,998528236.46,1053960610.6489605,274,80
46,Manitoba,ALL,ALL,Administrative,198799561.88,219036444.67113346,1185,254
46,Manitoba,ALL,ALL,Aerospace & Space,1243773.91,1345059.2869776806,37,24
46,Manitoba,ALL,ALL,Communications & Electronics,26719062.9,32208133.438228305,89,24
46,Manitoba,ALL,ALL,Construction & Infrastructure,145972327.68,163718906.72202736,1169,220
46,Manitoba,ALL,ALL,Digital Systems & Software,3409398.1,4039742.130819944,68,24
46,Manitoba,ALL,ALL,Industrial Equipment & Manufacturing,30325516.26,34202745.608443074,804,192
46,Manitoba,ALL,ALL,Land Systems & Vehicles,27161210.91,29511346.11876531,230,61
46,Manitoba,ALL,ALL,Marine & Shipbuilding,3244571.62,3848396.249883441,74,17
46,Manitoba,ALL,ALL,"R&D, Engineering & Scientific Services",48563645.29,56647367.49878458,313,68
46,Manitoba,ALL,ALL,"Resources, Fuel & Materials",12479086.55,14229263.091600647,440,72
46,Manitoba,ALL,ALL,Weapons & Military Equipment,119223084.11,134653027.68395767,12,6
47,Saskatchewan,ALL,ALL,Administrative,70082730.31,76385602.31602383,651,187
47,Saskatchewan,ALL,ALL,Aerospace & Space,233289.99,286016.83237783646,4,4
47,Saskatchewan,ALL,ALL,Communications & Electronics,5950477.42,5962224.443907654,12,10
47,Saskatchewan,ALL,ALL,Construction & Infrastructure,60590721.56,65825454.194654934,545,90
47,Saskatchewan,ALL,ALL,Digital Systems & Software,1689360.81,1954173.5118675602,33,17
47,Saskatchewan,ALL,ALL,Industrial Equipment & Manufacturing,3431360.61,4045038.086796431,84,55
47,Saskatchewan,ALL,ALL,Land Systems & Vehicles,12143784.17,15001420.470145533,37,27
47,Saskatchewan,ALL,ALL,Marine & Shipbuilding,182633.3,219834.64419593805,3,3
47,Saskatchewan,ALL,ALL,"R&D, Engineering & Scientific Services",4514222253.5,4900779325.121347,54,38
47,Saskatchewan,ALL,ALL,"Resources, Fuel & Materials",11418043.09,12291797.452579305,196,29
47,Saskatchewan,ALL,ALL,Weapons & Military Equipment,626140.32,728130.5215108399,10,3
48,Alberta,ALL,ALL,Administrative,846466014.46,969180346.9827765,4573,1092
48,Alberta,ALL,ALL,Aerospace & Space,92916505.89,107165247.2934586,103,46
48,Alberta,ALL,ALL,Communications & Electronics,49785527.38,56043901.34447322,177,109
48,Alberta,ALL,ALL,Construction & Infrastructure,409805893.27,460992666.5334241,4407,502
48,Alberta,ALL,ALL,Digital Systems & Software,22104091.48,26294758.83123923,177,78
48,Alberta,ALL,ALL,Industrial Equipment & Manufacturing,876317701.28,1048718271.4893407,1672,621
48,Alberta,ALL,ALL,Land Systems & Vehicles,40172972.04,43154087.93315123,401,185
48,Alberta,ALL,ALL,Marine & Shipbuilding,13103173.52,13627261.44463936,161,64
48,Alberta,ALL,ALL,"R&D, Engineering & Scientific Services",235096911.19,261373354.43483895,1013,254
48,Alberta,ALL,ALL,"Resources, Fuel & Materials",507413107.19,570571835.6862357,5186,330
48,Alberta,ALL,ALL,Weapons & Military Equipment,12903158.040000001,13962234.635735469,36,19
59,British Columbia,ALL,ALL,Administrative,581625929.18,674048245.5502884,4114,915
59,British Columbia,ALL,ALL,Aerospace & Space,80212983.09,99056759.11929937,127,54
59,British Columbia,ALL,ALL,Communications & Electronics,47635360.15,53593982.75906066,141,77
59,British Columbia,ALL,ALL,Construction & Infrastructure,500697316.02,561351568.23393,3508,473
59,British Columbia,ALL,ALL,Digital Systems & Software,36983056.94,39920777.51995529,166,85
59,British Columbia,ALL,ALL,Industrial Equipment & Manufacturing,143628855.65,157042234.59075955,1837,585
59,British Columbia,ALL,ALL,Land Systems & Vehicles,92887585.06,112389092.13571216,241,104
59,British Columbia,ALL,ALL,Marine & Shipbuilding,6919840806.24,7420448599.663347,407,139
59,British Columbia,ALL,ALL,"R&D, Engineering & Scientific Services",537944277.81,607515015.3552995,609,239
59,British Columbia,ALL,ALL,"Resources, Fuel & Materials",319729372.05,356690044.69565386,2788,264
59,British Columbia,ALL,ALL,Weapons & Military Equipment,17105911.12,19237251.22046405,55,20
60,Yukon,ALL,ALL,Administrative,1053122.08,1107392.4710185595,38,24
60,Yukon,ALL,ALL,Aerospace & Space,1900743.37,1954202.2984687844,21,11
60,Yukon,ALL,ALL,Communications & Electronics,3055115,3055992.5,3,2
60,Yukon,ALL,ALL,Construction & Infrastructure,3130767.4,3840966.827783336,4,4
60,Yukon,ALL,ALL,Industrial Equipment & Manufacturing,308075.52,328695.73917044565,8,6
60,Yukon,ALL,ALL,Land Systems & Vehicles,106220.1,103941.24207389749,1,1
60,Yukon,ALL,ALL,Marine & Shipbuilding,33327,40049.236603692574,2,2
60,Yukon,ALL,ALL,"R&D, Engineering & Scientific Services",157041,197746.41257668711,1,1
60,Yukon,ALL,ALL,"Resources, Fuel & Materials",2671058.15,3065454.696110914,85,3
61,Northwest Territories,ALL,ALL,Administrative,5156844.76,5635691.086300709,136,71
61,Northwest Territories,ALL,ALL,Aerospace & Space,18616808.64,20731691.281976942,69,8
61,Northwest Territories,ALL,ALL,Communications & Electronics,111963,119168.94906996361,5,5
61,Northwest Territories,ALL,ALL,Construction & Infrastructure,23854814.95,24720758.78477903,22,17
61,Northwest Territories,ALL,ALL,Digital Systems & Software,31048.46,37212.8257810219,1,1
61,Northwest Territories,ALL,ALL,Industrial Equipment & Manufacturing,1292801.07,1489833.8380258211,32,13
61,Northwest Territories,ALL,ALL,Land Systems & Vehicles,413680.04,449486.3247943666,13,9
61,Northwest Territories,ALL,ALL,Marine & Shipbuilding,3033598.16,3035919.402414149,4,3
61,Northwest Territories,ALL,ALL,"R&D, Engineering & Scientific Services",164364.79,191714.88952057398,6,5
61,Northwest Territories,ALL,ALL,"Resources, Fuel & Materials",2461124.07,2686312.3769945316,74,13
61,Northwest Territories,ALL,ALL,Weapons & Military Equipment,385386.5,446895.927259887,1,1
62,Nunavut,ALL,ALL,Administrative,1590304.06,1709921.9189291666,53,29
62,Nunavut,ALL,ALL,Aerospace & Space,1150111.55,1277627.3514732807,5,5
62,Nunavut,ALL,ALL,Communications & Electronics,11728.5,14436.429535232382,1,1
62,Nunavut,ALL,ALL,Construction & Infrastructure,7579680.82,7671269.548323639,20,16
62,Nunavut,ALL,ALL,Digital Systems & Software,20373.57,20373.57,1,1
62,Nunavut,ALL,ALL,Industrial Equipment & Manufacturing,592018626.43,642932622.6975753,21,5
62,Nunavut,ALL,ALL,Marine & Shipbuilding,13934.2,13934.2,1,1
62,Nunavut,ALL,ALL,"R&D, Engineering & Scientific Services",1685350.49,1841155.9594323272,7,6
62,Nunavut,ALL,ALL,"Resources, Fuel & Materials",29747578.52,31311603.362144366,379,16
10,Newfoundland and Labrador,ALL,Core Defence Industrial Complex,Aerospace & Space,4906461.84,5855700.940729927,2,2
10,Newfoundland and Labrador,ALL,Core Defence Industrial Complex,Communications & Electronics,791108.95,969827.4969265367,2,2
10,Newfoundland and Labrador,ALL,Core Defence Industrial Complex,Land Systems & Vehicles,69133.18,78489.81001262668,5,5
10,Newfoundland and Labrador,ALL,Core Defence Industrial Complex,Marine & Shipbuilding,181406996.06,189033735.0106124,490,119
10,Newfoundland and Labrador,ALL,General Government Support,Administrative,36625098.4,41885994.7601374,413,143
10,Newfoundland and Labrador,ALL,General Government Support,Communications & Electronics,10456.95,10671.418210068365,1,1
10,Newfoundland and Labrador,ALL,General Government Support,Construction & Infrastructure,36251535.62,39209819.91713971,271,70
10,Newfoundland and Labrador,ALL,General Government Support,Industrial Equipment & Manufacturing,19882316.48,22566400.42433734,134,84
10,Newfoundland and Labrador,ALL,General Government Support,Marine & Shipbuilding,1172934.22,1272607.6425294117,3,3
10,Newfoundland and Labrador,ALL,General Government Support,"Resources, Fuel & Materials",6339511.25,7205381.499002496,49,21
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Administrative,5703003.47,6246095.259117531,64,40
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Aerospace & Space,2224448.3,2613063.3662600825,52,11
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Communications & Electronics,985774.37,1096451.3957175585,14,13
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Construction & Infrastructure,35184823.72,38127787.16658511,8,7
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Digital Systems & Software,864709.12,907044.0915795235,10,8
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Industrial Equipment & Manufacturing,137206.41999999998,140387.29547132057,8,8
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,Land Systems & Vehicles,881766.91,922919.286938369,14,12
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,"R&D, Engineering & Scientific Services",24923203.23,28643181.70723643,71,33
10,Newfoundland and Labrador,ALL,Industrial and Technical Support,"Resources, Fuel & Materials",27064521.06,28767329.060003802,763,36
11,Prince Edward Island,ALL,Core Defence Industrial Complex,Aerospace & Space,1220671.52,1228088.732004364,3,2
11,Prince Edward Island,ALL,Core Defence Industrial Complex,Marine & Shipbuilding,525720.96,520861.43156138255,5,1
11,Prince Edward Island,ALL,General Government Support,Administrative,3162084.32,3477984.578674337,58,29
11,Prince Edward Island,ALL,General Government Support,Construction & Infrastructure,11706303.84,13874264.583507443,66,21
11,Prince Edward Island,ALL,General Government Support,Industrial Equipment & Manufacturing,132937.08,141831.77475071477,7,7
11,Prince Edward Island,ALL,General Government Support,"Resources, Fuel & Materials",21804,26815.238321167883,2,2
11,Prince Edward Island,ALL,Industrial and Technical Support,Administrative,1564600.65,1709870.0284486718,19,13
11,Prince Edward Island,ALL,Industrial and Technical Support,Communications & Electronics,10476.5,11377.257275132275,1,1
11,Prince Edward Island,ALL,Industrial and Technical Support,Construction & Infrastructure,292376.3,343299.0367020434,3,2
11,Prince Edward Island,ALL,Industrial and Technical Support,Industrial Equipment & Manufacturing,63825.54,78292.59834482758,2,2
11,Prince Edward Island,ALL,Industrial and Technical Support,Land Systems & Vehicles,1002635.71,1225740.554827586,3,3
11,Prince Edward Island,ALL,Industrial and Technical Support,Marine & Shipbuilding,129665.02,155926.71390121302,2,2
11,Prince Edward Island,ALL,Industrial and Technical Support,"R&D, Engineering & Scientific Services",1192185.78,1378819.8901205885,8,5
11,Prince Edward Island,ALL,Industrial and Technical Support,"Resources, Fuel & Materials",20000,20000,1,1
12,Nova Scotia,ALL,Core Defence Industrial Complex,Aerospace & Space,3526492997.46,3601564252.2957683,36,20
12,Nova Scotia,ALL,Core Defence Industrial Complex,Communications & Electronics,153230.21000000002,162747.40113903422,3,3
12,Nova Scotia,ALL,Core Defence Industrial Complex,Construction & Infrastructure,70001980.85,71438819.05368006,3,3
12,Nova Scotia,ALL,Core Defence Industrial Complex,Land Systems & Vehicles,611229.55,664982.4109035406,30,21
12,Nova Scotia,ALL,Core Defence Industrial Complex,Marine & Shipbuilding,12306648708.78,12595816720.611736,922,173
12,Nova Scotia,ALL,Core Defence Industrial Complex,Weapons & Military Equipment,61148292.03,69014909.23121704,41,17
12,Nova Scotia,ALL,General Government Support,Administrative,323173966.86,359248772.49139583,3124,556
12,Nova Scotia,ALL,General Government Support,Aerospace & Space,331404.01,400121.60619117646,4,4
12,Nova Scotia,ALL,General Government Support,Communications & Electronics,1307842.41,1541718.9965317617,20,11
12,Nova Scotia,ALL,General Government Support,Construction & Infrastructure,307108689.24,339264942.4564452,2425,261
12,Nova Scotia,ALL,General Government Support,Industrial Equipment & Manufacturing,198745013.56,216817731.21908513,2355,458
12,Nova Scotia,ALL,General Government Support,Marine & Shipbuilding,1396513.96,1694921.8791573555,46,15
12,Nova Scotia,ALL,General Government Support,"R&D, Engineering & Scientific Services",84880.29000000001,101962.21743398454,5,2
12,Nova Scotia,ALL,General Government Support,"Resources, Fuel & Materials",15733628.83,16891205.0058001,282,63
12,Nova Scotia,ALL,Industrial and Technical Support,Administrative,856918510.42,986615059.5416017,933,205
12,Nova Scotia,ALL,Industrial and Technical Support,Aerospace & Space,214822.81,231888.6513672293,5,3
12,Nova Scotia,ALL,Industrial and Technical Support,Communications & Electronics,136690506.65,162568519.28825438,96,46
12,Nova Scotia,ALL,Industrial and Technical Support,Construction & Infrastructure,520929419.88,581545868.7610066,160,54
12,Nova Scotia,ALL,Industrial and Technical Support,Digital Systems & Software,13510841.41,14226129.987604968,51,37
12,Nova Scotia,ALL,Industrial and Technical Support,Industrial Equipment & Manufacturing,5198090.7,5527586.008995362,114,53
12,Nova Scotia,ALL,Industrial and Technical Support,Land Systems & Vehicles,32835222.64,36196539.76000085,150,61
12,Nova Scotia,ALL,Industrial and Technical Support,Marine & Shipbuilding,2083834.48,2253565.9022150175,8,6
12,Nova Scotia,ALL,Industrial and Technical Support,"R&D, Engineering & Scientific Services",855094478.2,998314170.2193407,665,143
12,Nova Scotia,ALL,Industrial and Technical Support,"Resources, Fuel & Materials",30384825.19,33057620.52562126,983,118
12,Nova Scotia,ALL,Industrial and Technical Support,Weapons & Military Equipment,18135.5,21895.94926470588,1,1
13,New Brunswick,ALL,Core Defence Industrial Complex,Aerospace & Space,685573.78,790200.8505521473,14,3
13,New Brunswick,ALL,Core Defence Industrial Complex,Construction & Infrastructure,1102796.1,1102796.1,1,1
13,New Brunswick,ALL,Core Defence Industrial Complex,Land Systems & Vehicles,367435.38,399731.3236202553,21,15
13,New Brunswick,ALL,Core Defence Industrial Complex,Marine & Shipbuilding,4199294.45,4439115.493851703,52,30
13,New Brunswick,ALL,Core Defence Industrial Complex,Weapons & Military Equipment,302517.04,368624.30700208625,6,3
13,New Brunswick,ALL,General Government Support,Administrative,177934916.8,190003910.80932838,1703,284
13,New Brunswick,ALL,General Government Support,Communications & Electronics,237330.34999999998,250398.8900430599,4,3
